7.944 2 IMU_MAG_RAW -275 69 -145
7.947 2 IMU_GYRO_RAW -20 11 -13
7.950 2 IMU_ACCEL_RAW -2015 -31 60
7.994 2 IMU_MAG_RAW -275 69 -145
7.997 2 IMU_GYRO_RAW -20 12 -13
8.000 2 IMU_ACCEL_RAW -2015 -36 65
8.044 2 IMU_MAG_RAW -275 69 -145
8.046 2 DOWNLINK_STATUS 0 8 9274 525 0 1191. 67. 56.9
8.047 2 IMU_GYRO_RAW -20 13 -13
8.050 2 IMU_ACCEL_RAW -2010 -32 52
8.094 2 IMU_MAG_RAW -275 69 -145
8.097 2 IMU_GYRO_RAW -20 12 -12
8.100 2 IMU_ACCEL_RAW -2009 -29 59
8.144 2 IMU_MAG_RAW -275 69 -145
8.147 2 IMU_GYRO_RAW -21 12 -13
8.150 2 IMU_ACCEL_RAW -2010 -41 56
8.196 2 BARO_RAW 0. 0.
8.199 2 IMU_MAG_RAW -275 69 -145
8.203 2 IMU_GYRO_RAW -21 12 -12
8.206 2 IMU_ACCEL_RAW -2012 -32 56
8.244 2 IMU_MAG_RAW -275 69 -145
8.247 2 IMU_GYRO_RAW -20 12 -12
8.250 2 IMU_ACCEL_RAW -2012 -24 60
8.295 2 DL_VALUE 21 0.1
8.299 2 IMU_MAG_RAW -275 69 -145
8.302 2 IMU_GYRO_RAW -21 12 -13
8.305 2 IMU_ACCEL_RAW -2005 -41 53
8.344 2 IMU_MAG_RAW -275 69 -145
8.347 2 IMU_GYRO_RAW -20 12 -13
8.351 2 IMU_ACCEL_RAW -2006 -26 55
8.360 2 FBW_STATUS 0 50 0 152 2
8.394 2 IMU_MAG_RAW -275 69 -145
8.397 2 IMU_GYRO_RAW -21 12 -13
8.401 2 IMU_ACCEL_RAW -2005 -44 55
8.444 2 IMU_MAG_RAW -275 69 -145
8.447 2 IMU_GYRO_RAW -20 12 -13
8.450 2 IMU_ACCEL_RAW -2010 -36 59
8.494 2 IMU_MAG_RAW -275 69 -145
8.498 2 IMU_GYRO_RAW -20 10 -13
8.501 2 IMU_ACCEL_RAW -2019 -43 66
8.544 2 IMU_MAG_RAW -275 69 -145
8.548 2 IMU_GYRO_RAW -20 11 -15
8.551 2 IMU_ACCEL_RAW -2027 -47 53
8.594 2 IMU_MAG_RAW -275 69 -145
8.597 2 IMU_GYRO_RAW -21 12 -12
8.600 2 IMU_ACCEL_RAW -2010 -32 42
8.644 2 IMU_MAG_RAW -275 69 -145
8.647 2 IMU_GYRO_RAW -20 13 -12
8.650 2 IMU_ACCEL_RAW -2017 -34 51
8.696 2 BARO_RAW 0. 0.
8.699 2 IMU_MAG_RAW -275 69 -145
8.702 2 IMU_GYRO_RAW -20 13 -13
8.705 2 IMU_ACCEL_RAW -2014 -28 66
8.743 2 IMU_MAG_RAW -275 69 -145
8.747 2 IMU_GYRO_RAW -19 10 -14
8.750 2 IMU_ACCEL_RAW -2019 -44 61
8.796 2 DL_VALUE 22 0.
8.798 2 IMU_MAG_RAW -275 69 -145
8.801 2 IMU_GYRO_RAW -21 10 -12
8.804 2 IMU_ACCEL_RAW -2018 -34 75
8.844 2 IMU_MAG_RAW -275 69 -145
8.847 2 IMU_GYRO_RAW -20 10 -14
8.850 2 IMU_ACCEL_RAW -2023 -35 68
8.894 2 IMU_MAG_RAW -275 69 -145
8.897 2 IMU_GYRO_RAW -22 9 -14
8.900 2 IMU_ACCEL_RAW -2022 -33 76
8.944 2 IMU_MAG_RAW -275 69 -145
